,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating
99273,,,,2.5,,,,,,,,,,,,,,,,
99276,,,,2.5,,,,,,,,,,,,,,,,
99296,,,,,,,,,2.0,,,,,,,,,,,
99320,2.0,,,,,,,,,,,,,,,,,,,
99415,2.0,,,,,,,,,,,,,,,,,,,
99437,,,,3.5,,,,,,,,,2.5,,,,,,,
99468,,,,,,,,,2.5,,,,,,,,,,,
99470,,,,,,,,,1.5,,,,,,,,,,,
99574,3.0,,,,,,,,,,,,,,,,,,,
99609,,,,,,,,,,,,,,,,,4.5,,,
99615,,,,,,,,,,,,,,,,,4.0,,,
99669,,,,,,,,,2.5,,,,,,,,,,,
99675,,,,4.0,,,,,,,,,,,,,,,,
99728,2.5,,,3.5,,,,5.0,,,,,,,,,,,,
99741,,,,3.5,,,,,,,,,,,,,,,,
99764,,,,,,,,,,,,,5.0,,,,5.0,,,
99795,,,,,,,,,,,,,4.5,,,,,,,
99811,,,,,,,,,4.0,,,,,,,,,,,
99813,4.25,,,,,,,,,,,,3.5,,,,,,,
99839,,,,4.0,,,,,,,,,,,,,,,,
99846,3.0,,,,,,,,,,,,,,,,,,,
99912,,,,,,,,,2.5,,,,,,,,,,,
99917,,,,,,,,,,,,,2.0,,,,,,,
99992,3.0,,,,,,,,,,,,,,,,,,,
100017,,,,,,,,,,,,,,,,,3.0,,,
100032,,,,,,,,,2.0,,,,,,,,,,,
100034,,,,,,,,,,,,,,,,,,,4.0,
100083,,,,,,,,2.5,0.5,,,,,,,,,,,
100106,,,,,,,,,,,,,,,,,4.5,,,
100159,,,,4.0,,,,,3.0,,,,,,,,,,,
100163,2.5,,,,,,,,,,,,,,,2.0,,,,
100226,1.5,,,,,,,,,,,,,,,,,,,
100272,,,,,,,,,,,,,4.0,,,,,,,
100304,3.0,,,,,,,,,,,,,,,,,,,
100306,,,,,,,,,2.5,,,,,,,,,,,
100326,2.5,,,,,,,,,,,,,,,,,,,
100365,,,,,,,,,2.5,,,,,,,,,,,
100383,,,,4.0,,,,4.5,1.25,,,,,,,4.5,4.5,,,
100390,1.5,,,,,,,,,,,,,,,,,,,
100450,,,,3.5,,,,,,,,,,,,,,,,
100487,2.25,,,,,,,,,,,,,,,,,,,
100498,1.88,,,,,,,,,,,,,,,,,,,
100517,,,,,,,,,3.0,,,,,,,,,,,
100527,,,,,,,,,,,,,4.0,,,,,,,
100553,,,,,,,,5.0,,,,,,,,,,,,
100556,3.5,,,4.0,,,,,4.0,,,,5.0,,,,,,,
100581,,,,3.0,,,,,2.0,,,,,,,,,,,
100714,,,,4.5,,,,,3.5,,,,,,,,,,,
100745,,,,,,,,,1.0,,,,,,,3.5,,,,
100843,,4.5,,,,,,,,,,,,,,,,,,
101025,2.5,,,,,,,,,,,,,,,,,,,
101070,,3.0,,,,,,,,,,,,,,,,,,
101076,2.0,,,,,,,,3.0,,,,,,,,,,,
101088,,,,2.0,,,,,,,,,,,,,,,,
101106,,,,3.0,,,,,,,,,,,,,,,,
101112,2.75,,,,,,,,0.5,,,,,,,,,,,
101142,1.5,,3.5,3.5,,,,4.0,,,,,,,,,,,,
101283,2.5,,,,,,,,,,,,,,,,,,,
101285,,,,3.0,,,,,3.0,,,,3.5,,,,,,,
101360,1.5,,,,,,,,,,,,,,,,,,,
101362,3.5,,,2.0,,,,,3.0,,,,,,,4.0,,,,3.0
101415,1.5,,,,,,,,,,,,,,,,4.0,,,
101525,,,,4.0,,,,4.0,3.5,,,,,,,,,,,
101529,2.0,,,,,,,,,,,,,,,,,,,
101531,2.0,,,1.5,,,,,,,,,,,,,,,,
101577,2.0,,,,,,,,,,,,1.0,,,,,,,
101612,2.5,,,1.5,,,,,,,,,,,,,,,,
101741,,,,3.5,,4.5,,,,,,,,,,,,,,
101850,,,,5.0,,,,,,,,,,,,,,,,
101864,2.38,,,3.5,,,4.0,4.25,3.5,,,,3.5,,,4.0,2.0,3.5,,2.5
101884,1.5,,,,,,,,,,,,,,,,,,,
101895,4.0,,,4.5,,,,,1.0,,,,,,,,,,,
101904,,,,3.5,,,,,,,,,,,,,,,,
101947,,,,,,,,,,,,,,,,,,3.5,,
101962,,,,5.0,,,,,,,,,,,,,,,,
102033,2.75,,,3.5,,,,,,,,,,,,,,,,
102123,3.0,,,4.17,,,,4.5,2.0,,,,3.75,,,,,4.5,,
102125,2.83,5.0,,3.17,,,4.0,4.33,2.0,,,,3.25,4.0,,3.25,3.5,5.0,,2.5
102165,2.0,,,,,,,,,,,,,,,,,,,
102194,,,,4.0,,,,5.0,2.5,,,,,,,3.0,,,,
102217,,,,,,,,,,,,,,,,,5.0,,,
102252,,,,4.5,,,,,,,,,,,,,,,,
102278,2.0,,,,,,,,,,,,,,,,,,,
102378,1.5,,,,,,,,,,,,,,,,,,,
102396,,,,3.5,,,,,,,,,,,,,,,,
102407,3.5,,,3.0,,,,,2.0,,,,,,,,,,,
102445,3.67,5.0,,3.8,,,4.25,4.5,3.0,,,,4.0,0.5,,4.0,,5.0,,2.5
102481,2.75,,,,,,,,,,,,,,,,,,,3.0
102588,,,,4.0,,,,,,,,,,,,,,,,
102666,,,,,,,,5.0,,,,,,,,,,,,
102684,,,,,,,,,4.0,,,,,,,,,,,
102686,2.17,,,,,,,,1.5,,,,,,,,,,,
102716,3.0,,,3.5,,,,,,,,,,,,,,,,
102720,2.5,,,,,,,,,,,,3.5,,,,,,,
102753,,5.0,,,,,,,,,,,,,,,,,,
102792,,,,,,,,,1.0,,,,,,,,,,,
102800,,,,3.5,,,,,2.5,,,,4.0,,,,4.5,,,
102819,,,,3.75,,,,,,,,,,,,3.5,,,,
102880,1.67,,,,,,,0.5,0.5,,,,,,,,,,,
102903,2.25,,3.5,3.0,,,,5.0,1.0,,,,4.0,,,3.5,,,,
102905,,,,,,,,,3.0,,,,,,,,,,,
102993,,,,3.25,,,4.5,3.0,4.5,,,,4.0,,,,,,,
102995,,,,2.0,,,,,,,,,,,,,,,,
103042,2.17,,,3.33,,,,4.0,2.5,,,,3.0,,,4.0,,,,2.5
103048,,,,4.0,,,,,4.0,,,,,,,,3.0,,,
103107,,,,4.0,,,,,,,,,,,,,,,,
103137,1.5,,,,,,,,,,,,,,,,,,,4.5
103141,3.25,,4.0,,,,4.5,4.5,,,,,4.0,1.5,,,,,,
103210,,,,,,,,,,,,,,,,,3.5,,,
103221,2.5,,,,,,,,,,,,,,,,,,,
103228,2.33,,,2.67,,,,4.0,5.0,,,,3.5,3.0,,2.75,,4.0,,2.0
103235,3.25,,,4.5,,,,,,,,,,,,,,,,4.5
103249,2.67,,,2.9,2.0,,,4.5,1.0,,,,2.0,,,3.25,,,3.5,
103253,2.5,,,2.88,,,,4.0,1.0,,,,3.5,,,3.5,,,,3.0
103279,,,,,,,,,3.0,,,,4.0,,,,,,,
103299,,,,3.5,,,,,3.0,,,,,,,,,,,
103335,1.75,,,3.0,,,4.5,4.5,,,,,,,,,3.5,,,
103339,2.0,,,,,,,,,,,,,,,,,,,
103341,2.75,,,,,,,3.5,2.5,,,,4.0,,,4.0,4.0,4.0,,
103372,,,,4.0,,,,,0.75,,,,,,,,,,,
103384,2.25,,,2.0,,,,,,,,,,,,,,,,
103444,,,,4.0,,,5.0,,,,,,,,,,,,,
103502,1.5,,,,,,,,,,,,,,,,,,,
103539,,,,3.5,,,,,,,,,,,,,,,4.0,
103543,2.0,,,,,,,,,,,,,,,,,,,
103596,1.5,,,,,,,,,,,,,,,,,,,
103624,,,,3.5,,,,,,,,,4.0,,,,,,,4.5
103655,1.17,,,,,,,,,,,,,,,,,,,
103659,,,,,,,,,,,,,,,,3.5,,,,
103671,,,,2.5,,,,,,,,,,,,,,,,
103688,,,,3.25,,,,,3.0,,,,2.0,,,,,,,
103731,,,,,,,,,,,,,,,,,5.0,,,
103755,2.5,,,,,,,,,,,,,,,,,,,
103772,2.33,,,3.0,,,,5.0,,,,,,,,3.0,,,,
103801,,,,,,,,,2.5,,,,2.5,,,,,,,
103810,3.0,,2.5,,,,,5.0,1.5,,,,,,,,,,,
103813,,,,,,,,,2.5,,,,,,,,,,,
103819,3.0,,,,,,,,,,,,,,,,,,,
103865,2.0,,,,,,,,,,,,,,,,,,,
103883,2.0,,,,,,,4.0,,,,,,,,,,,,
103980,,4.0,,,,,,,,,,,,,,,,,,3.5
103984,2.0,,,,,,,,,,,,,,,,,,,
104069,,,,,,,,5.0,,,,,,,,,3.5,,4.5,
104074,3.0,,,,,,,,,,,,,,,,,,,
104076,1.5,,,,,,,,,,,,,,,,,,,
104078,4.0,,,,,,,,,,,,,,,,,,,
104119,,,,5.0,,,,,,,,,,,,,,,,
104129,2.0,,,,,,,,,,,,,,,,,,,
104211,2.5,,,,,,,,3.5,,,,,,,,,,,
104218,1.5,,,,,,,3.5,,,,,,,,,,,,
104241,3.0,,,,,,,,1.0,,,,,,,,,,,
104243,2.0,,,,,,,4.5,,,,,2.5,,,3.5,,,,
104245,2.5,,,,,,,,,,,,,,,,,,,
104272,,,,,,,,,3.0,,,,,,,,,,,
104283,,,,,,,5.0,5.0,,,,,,,,4.0,,4.0,,
104303,1.5,,,,,,,,,,,,,,,,,,,4.5
104312,3.0,,,,,,,,,,,,,,,,,,,
104321,,,,2.5,,,,,,,,,,,,,,,,
104337,,,,4.0,,,,,,,,,,,,,,,,
104339,,,,4.0,,,,,,,,,,,,,,,,
104374,,,4.25,3.5,,4.0,,4.5,2.5,,,,4.5,,,3.75,4.0,4.25,5.0,
104419,,,,,,,,,,,,,,,,4.5,,,,
104441,,,,,,,,,,,,,,,,,,,,3.5
104457,,,,,,,,,3.5,,,,,,,,,,,
104590,,,,,,,,,,,,,,,,,,,,4.0
104595,,,,4.0,,,,,,,,,,,,,,,,
104597,,,,3.5,,,,,,,,,,,,,,,,
104662,,,,,,,,,1.5,,,,,,,,,,,
104726,,,,,,,,,3.0,,,,,,,,,,,
104757,,,,4.0,,,,,,,,,,,,,,,,
104760,1.0,,,,,,,,,,,,,,,,,,,
104841,3.83,4.5,,3.58,3.5,,4.5,4.0,2.75,,,,4.5,,,4.0,3.5,3.33,,2.5
104863,,,,,,3.5,,,,,,,4.5,,,,,,,
104879,4.0,,,3.17,,,,,3.33,,,,,,,4.25,,,,2.0
104881,,,,,,,,,,,,,,,,4.0,,,,
104906,2.5,,,,,,,,,,,,,,,,,,,
104913,4.25,,,4.0,,,,4.75,,,,,4.25,,,,4.5,5.0,,
104925,3.5,,,3.5,,,,,,,,,,,,,4.0,,,
104944,,,,4.5,,,,,,,,,4.0,,,,,,,
105037,2.0,,,,,,,,,,,,,,,,,,,
105121,1.0,,,,,,,,,,,,,,,,,,,
105197,4.5,4.5,,4.5,,,,,,,,,4.0,,,,,,,
105211,3.5,,,3.5,,,,,,,,,,,,,,,,
105213,2.5,,,3.5,,,,,,,,,,,,3.25,,,,
105246,,,4.0,,,,,,,,,,,,,,4.5,,,
105254,3.0,,,,,,,,,,,,,,,,,,,
105351,1.5,,,,,,,,,,,,,,,,,,,
105355,,4.5,,4.5,,,,,,,,,,,,,,,,
105429,,,,,,,,,,,,,4.0,,,,,,,
105468,,,,,,,,4.0,,,,,,,,,,,,
105504,4.0,,,4.5,,,4.0,5.0,3.5,,,,,4.0,,4.0,4.5,,,
105585,,,,,,,,,,,,,,,,,,,,2.0
105593,,,,,,4.0,,4.0,,,,,,,,,,,,
105715,,,,,,,,,,,,,2.0,,,,,,,
105731,,,,3.5,,,,,,,,,,,,3.5,,,,
105755,1.25,,,,,,,,,,,,,,,,1.5,,,
105763,,,,,,,,,3.0,,,,,,,,,,,
105769,,4.5,,,,,,,,,,,,,,,,,,
105844,4.0,,4.0,3.75,3.0,,,4.25,,,,,4.0,,,5.0,3.75,,,4.0
105954,3.0,,,,,,,,,,,,,,,3.5,,,,
106002,2.25,,,3.17,,,4.0,5.0,,,,,3.5,,,3.0,,3.0,,
106004,,,,3.5,,,,,,,,,,,,,,,,
106011,,,,,,,,4.5,,,,,,,,,,,,
106022,,,,4.0,,,,,,,,,,,,,,,,
106062,4.0,,,,,,,,,,,,2.0,,,,,,,
106072,3.33,,,2.5,,,4.0,5.0,1.25,,,,,,,3.0,,4.0,,
106100,3.75,5.0,,3.88,3.0,3.5,,5.0,3.5,,,,3.75,4.0,,3.75,4.25,,3.5,4.0
106111,,,,,,,,,1.0,,,,,,,,,,,
106144,,,,,,,,,,,,,4.0,,,,,,,
106204,,,,3.0,,,,,,,,,,,,,,,,
106236,,,,,,,,,3.0,,,,,,,,,,,
106330,2.0,,,,,,,,1.5,,,,,,,,,,,
106332,,,,3.5,,,,,3.5,,,,4.0,,,,,,,
106397,,,,2.5,,,,,,,,,,,,,,,,
106417,,,,,,,,,,,,,,,,,3.0,,,
106438,4.5,,,3.5,,3.5,,,4.5,,,,4.0,,,,,,,4.5
106441,,,,3.5,,,,,5.0,,,,,,,,,,,
106452,,,,3.5,,,,,,,,,,,,,,,,
106471,,,,,,,5.0,,,,,,,,,,,,,
106473,,,,,,,3.5,,,,,,,,,,,,,
106487,2.75,4.5,2.5,2.25,,,4.75,3.88,0.5,,,,3.25,3.0,,3.5,2.0,4.0,4.0,
106489,3.5,2.0,,4.1,,,4.5,4.75,2.0,,,,3.67,4.0,,3.75,4.5,4.5,,
106491,2.0,,,3.0,,,,3.0,,,,,,,,,,,,
106540,,,,,,,,,,,,,4.0,,,,,,,
106542,1.5,,,,,,,,,,,,,,,,,,,
106642,3.5,,,,,,4.0,5.0,,,,,,,,,2.5,,,
106696,4.5,,3.5,3.67,,,4.5,4.5,,,,4.5,,,,3.0,,,,4.0
106762,,,,,,,4.0,,,,,,,,,,,,,
106766,4.0,4.0,,4.0,,,,4.5,3.5,,,,,,,,4.0,,,2.0
106782,4.83,4.33,3.67,4.17,4.0,,,4.75,3.33,,,,,4.5,,4.17,4.25,3.67,,
106839,3.5,,,,,,,,,,,,,,,,,,,
106870,,,,,,,,,3.0,,,,,,,,,,,
106873,,,,,,,,,,,,,,,,,3.5,,,
106883,1.5,,,,,,,,,,,,,,,,,,,
106916,3.5,,4.5,4.33,,,,,1.83,,,,2.0,,,3.5,3.75,,,4.0
106918,3.5,5.0,,3.5,,,,,,,,,3.25,,,3.0,,,,
106920,3.75,5.0,3.5,4.25,,,4.0,4.75,3.75,,,,4.67,,,3.83,3.5,4.0,4.0,
107042,,,,4.0,,,,,,,,,,,,,,,,
107057,,,,,,,,,3.0,,,,,,,,,,,
107069,3.0,,,3.5,,,,,,,,,,,,3.5,4.0,,,
107081,,,,,,,4.5,,,,,,,,,,,,,
107083,,,,,,,,4.0,,,,,,,,,5.0,,,
107141,4.0,4.0,,4.0,,,,,2.0,,,,2.0,,,2.5,,,,3.5
107314,,,,,,,,,,,,,,,,,4.0,,,
107348,3.5,,,3.25,,,,,1.0,,,,4.0,,,1.5,,3.5,,
107382,,,,3.0,,,,,,,,,,,,,,,,
107406,4.0,,,3.25,,,,,4.0,,,,4.0,,,4.0,,,,2.5
107412,,,,,,,,5.0,,,,,,,,,,,,
107447,,,,,,,,,,,,,,,,,5.0,,,
107516,,,,,,,,3.5,,,,,,,,,,,,
107555,,5.0,,,,,,,,,,,,,,,,,,
107559,,,,,,,,,5.0,,,,,,,,,,,
107649,,,,,,,,,,,,,,,,,5.0,,,
107702,1.5,,,,,,,,,,,,,,,,,,,
107769,,,,2.5,,,,,,,,,,,,,,,,
107771,,,,3.5,,,,,2.5,,,,,,,,4.5,,,
107910,,,,,,,,,4.5,,,,,,,,,,,
107945,2.0,,,,,,,,,,,,,,,,,,,
107953,3.0,,,3.0,,,,,,,,,,,,,,,,
107978,,,,,,,,,,,,,5.0,,,,,,,
107999,,,,3.5,,,,,,,,,,,,,,,,
108076,,,,2.0,,,,,,,,,,,,,,,,
108090,,,,3.5,,,,,,,,,,,,,,,,
108156,2.0,,,,,,,,,,,,2.0,,,,,,,
108188,2.5,,,,,,,,2.0,,,,,,,,,,,
108190,2.5,,,3.33,,,,3.5,0.5,,,,3.0,,,,1.5,,4.0,1.5
108192,,,,,,,,,4.0,,,,,,,,,,,
108447,,,,,,,,,1.5,,,,,,,,,,,
108506,,,,,,,,,2.5,,,,,,,,,,,
108514,,,,,,,4.5,,,,,,,,,,,,,
108548,,,,,,,,,,,,,3.0,,,,,,,
108551,,,,,,,,,,,,,,,,,3.0,,,
108583,,,,5.0,,,,,2.5,,,,,,,5.0,,,,
108601,2.0,,,,,,,,,,,,,,,,,,,
108689,,,,,,,,,0.5,,,,,,,,,,,
108709,,,,,,,,5.0,,,,,,,,,,,,
108715,1.5,,,,,,,,,,,,,,,,,,,
108727,,,,,,,,4.5,4.0,,,,,,,,4.0,,,
108729,2.0,,4.0,,,,,,1.5,,,,,,,,,,,
108795,,,,,,,,,,,,,,,,,4.0,,,
108873,,,,,,,,,,,,,,,,,3.5,,,
108928,2.25,,,,,,,,,,,,,,,,2.5,,,
108932,4.0,,,4.0,,,4.5,5.0,1.5,,,,4.0,,,4.33,4.5,,,
108945,2.0,,,2.5,,,,5.0,1.0,,,,,,,1.5,,,,
108949,2.5,,,,,,,,,,,,,,,,,,,
108979,3.5,,,,,,,3.5,,,,,4.5,,,,5.0,,,
108981,,,,3.5,,,,4.5,4.0,,,,,,,,4.0,,,
109042,2.0,,,,,,,,,,,,,,,,,,,
109074,,,,4.0,,,,,,,,,,,,,,,,
109161,,,,4.0,,,,,,,,,,,,,,,,
109183,,,,,,,,,,,,,,,,,4.0,,,
109187,2.0,,,,,,,,0.5,,,,4.0,,,0.5,,,,
109191,1.5,,,,,,,,,,,,,,,,,,,
109205,,,,4.0,,,,,,,,,,,,,,,,
109249,,,,,,,,,,,,5.0,,,,,,,,
109295,2.0,,,,,,,,,,,,,,,,,,,
109317,2.5,,,,,,,,,,,,,,,,,,,
109359,,,,,,,,,,,,,,,,,4.0,,,
109372,1.5,,,,,,,,,,,,,,,,,,,
109374,4.0,4.5,,4.5,1.0,4.5,4.5,4.88,1.83,,,5.0,4.25,,,3.67,4.25,,4.0,4.17
109483,,,3.0,,,,,,,,,,,,,,,,,
109487,2.83,4.5,,3.7,5.0,,4.75,4.42,3.5,,,,3.83,5.0,,4.25,4.75,4.75,4.0,3.0
109576,1.5,,,,,,,,,,,,,,,,,,,
109578,3.5,,,3.0,,,,5.0,,,,,,,,,3.5,3.0,,
109673,1.75,,,2.5,,,,,1.5,,,,,,,3.0,,,,
109687,,,,,,,,,2.5,,,,,,,,,,,
109740,,,,3.0,,,,,,,,,,,,,,,,
109742,,,,,,,,,,,,,,,,,4.5,,,
109846,,,,3.0,,,,,,,,,,,,,,,,
109848,,,,2.25,,,,,3.5,,,,,,,3.0,4.5,,,
109850,2.0,,,2.75,,,,,,,,,,,,,,,,
109853,2.0,,,,,,,,,,,,,,,,,,,
109864,2.75,,,,,,,,,,,,,,,,,,,
109895,3.0,,,3.5,,,,,,,,,,,,,,,,
110058,,,,,,,,,,,,,,,,,3.0,,,
110102,4.0,4.0,,3.25,,,4.0,4.83,4.0,,,,4.0,,,4.5,,4.5,,
110110,,,,,,,,,3.0,,,,,,,,,,,
110127,2.25,,,2.5,,,,,0.5,,,,,,,3.5,,,,
110194,,,,4.0,,,,,,,,,,,,,,,,
110297,3.0,,,,,,,,,,,,,,,,,,,
110348,,,,4.0,,,,,,,,,,,,,,,,
110352,,,,,,,,,,,,,,,,,,,,4.5
110453,,,,3.0,,,,,,,,,,,,,,,,
110461,,,,,,,,,,,,,4.0,,,,,,,
110501,,,,3.75,,,,,,,,,,,,4.0,,,,
110553,2.5,,,3.5,,,,,0.5,,,,,,,,,,,
110586,,4.5,,,,,,,,,,,,,,,,,,
110591,,,,2.5,,,,,2.0,,,,,,,4.0,,,,
110611,2.5,,,,,,,,,,,,,,,,,,,
110645,,,,,,4.5,,,,,,,,,,,,,,
110655,2.5,,,2.5,,,,,,,,,,,,,,,,
110730,1.25,,,2.75,,,,5.0,0.75,,,,2.5,,,2.0,,,,
110748,,,,,,,,,2.5,,,,,,,,,,,
110752,,,,4.5,,,,,,,,,,,,,,,,
110771,2.0,,,,,,,,2.0,,,,,,,,,,,
110781,,,,,,,,,,,,,,,,,4.0,,,
110826,1.5,,,,,,,,,,,,,,,,,,,
110858,,,,1.5,,,,,,,,,,,,,,,,
110873,,,,,,,,,,,,,,,,,5.0,,,
110882,,,,3.25,,,,,,,,,,,,,,,,
111113,3.25,,,3.0,,,,,,,,,3.0,,,,,,,
111228,,,,,,,,,2.5,,,,,,,,,,,
111235,,,,,,,,,,,,,,,,,3.5,,,
111360,2.5,,,3.0,,,,,1.0,,,,2.0,,,,,,,2.5
111362,3.5,,,3.5,,,4.5,4.5,3.5,,,,3.25,4.5,,3.88,4.0,4.25,,
111364,2.75,,,2.5,,,,3.5,4.0,,,,,,,2.5,,,,
111384,,,,3.5,,,,,,,,,,,,4.0,,,,
111443,3.5,,,3.0,,,,,4.0,,,,3.0,,,,3.5,,,3.0
111486,,,,,,,,,2.0,,,,,,,,,,,
111529,,5.0,,2.5,,,,,,,,,,,,,,4.0,,
111617,2.0,,,,,,,3.5,,,,,1.0,,,,,,,
111622,3.5,,,4.0,,2.5,,,4.5,,,,,,,,,,,4.0
111624,,,,3.5,,,,,,,,,,,,,,,,
111659,3.0,,4.0,2.5,,,4.5,,,,,,,,,,,,,
111663,1.5,,,,,,,,,,,,,,,,,,,
111680,1.5,,,,,,,,,,,,,,,,,,,
111743,2.5,,,3.5,,,,,,,,,,,,,,,,
111759,3.67,3.0,,3.33,,,4.5,4.5,4.5,,,,3.5,5.0,,4.17,3.5,4.0,,4.0
111781,3.0,,,3.5,,,,4.0,4.5,,,,,,,,,3.5,,3.5
111795,3.0,,,3.5,,,,,,,,,,,,,,,,
111913,,,,,,,,,,,,,,,,,,3.0,,
111921,,,,4.0,,,,,,,,,4.0,,,,,3.5,5.0,3.0
111931,,,,,,,,,,,,,,,,2.0,,,,
112006,,,,,,,,,,,,,2.0,,,,,,,
112062,,,,,,,,,,,,,,,,,4.0,,,
112070,,,,,,,,,,,,,,,,,4.0,,,
112112,,,,2.0,,,,,,,,,,,,,,,,
112138,3.5,,,3.5,,,,4.0,3.5,,,,5.0,,,,,4.0,4.0,
112171,2.5,,,,,,,,2.5,,,,,2.0,,3.0,,3.0,,
112175,3.5,,,3.5,,,,4.67,,,,,4.25,,,3.5,,,,
112183,3.25,4.0,,4.75,,,,4.5,2.75,,,,4.25,3.5,,4.0,4.0,3.0,,
112277,,,,,,,,,1.5,,,,,,,,,,,
112290,3.5,,,3.5,,,,,2.75,,,,,,,,,4.0,,
112303,1.5,,,,,,,,,,,,,,,,,,,
112334,,,,3.5,,,,,,,,,,,,,,,,
112370,1.5,,,2.5,,,,,3.5,,,,,,,,,,,
112399,,,,4.5,,,,,,,,,,,,,,,,
112421,3.5,5.0,,,,,,,,,,,4.0,,,,,,,
112450,,,,2.0,,,,,,,,,,,,,,,,
112460,2.5,,,1.5,,,,,,,,,,,,,,,,
112497,1.0,,,,,,,,,,,,,,,,,,,
112515,,,,3.0,,,,,4.0,,,,5.0,,,3.5,,,4.0,
112552,4.5,4.17,4.5,4.0,3.0,,4.25,5.0,2.67,,,,4.17,4.5,,3.5,4.17,4.0,1.5,
112556,2.88,,3.5,4.0,,2.5,,4.67,3.33,,,,2.0,5.0,,4.33,4.0,3.67,,4.5
112577,,,,5.0,,,,,,,,,,,,,,,,
112582,,,,4.0,,,,,,,,,,,,,,,,
112623,3.5,,3.5,3.0,,,,4.5,4.0,,,,,,,,,,,
112653,,,,4.0,,,,,,,,,,,,,,,,
112655,,,,,,,,,2.5,,,,,,,,,,,
112689,,,,,,,,,2.5,,,,,,,,,,,
112735,,,,4.5,,,,,,,,,,,,,,,,
112749,2.0,,,,,,,,,,,,,,,,,,,
112767,,,,,,,,,,,,,4.0,,,,,,,
112788,1.5,,,,,,,,1.0,,,,,,,,,,,
112804,2.0,,,,,4.0,,,,,,,,,,,,,,
112818,2.0,,,3.0,,,,,,,,,,,,,,,,
112850,,,,2.5,,,,,,,,,,,,,,,,
112852,4.33,3.75,,3.9,,,5.0,4.57,4.5,,,,3.5,3.17,,4.38,4.25,5.0,2.0,2.25
112897,,,,,,,,,,,,,3.5,,,,,,,
112911,2.0,,,,,,,,,,,,,,,,3.5,,,
112921,,,,4.0,,,,,,,,,,,,,,,,
112940,,,,3.0,,,,,1.5,,,,,,,,,,,
113064,,,,,,,,,,,,,4.0,,,,,,,3.5
113186,3.0,,,,,,,,,,,,,,,,,,,
113207,,,,4.0,,,,,,,,,,,,,,,,
113220,,,,3.0,,,,,,,,,,,,,,,,
113225,3.0,,,,,,,,,,,,,,,,,,,
113252,,,,4.0,,,,,3.0,,,,,,,,,,,
113275,,,,,,,,,,,,,,,,,,,,3.5
113345,,,,,,,,,0.5,,,,2.5,,,,,,,
113348,2.0,,,2.5,,,,,2.0,,,,,,,,,,,
113378,2.0,,,,,,4.0,,0.5,,,,,,,,,,,
113416,1.5,,,,,,,,,,,,,,,,,,,
113453,2.5,,,,,,,,,,,,1.0,,,,,3.5,,
113532,3.5,,,,,,,,,,,,,,,,,,,
113565,,,,,,,,,3.0,,,,,,,,,,,
113573,,,,3.0,,,,,,,,,,,,,,,,
113640,,,,,,,,,2.5,,,,,,,,,,,
113705,,,,3.5,,,,,,,,,2.0,,,,,,,
113741,,,,3.0,,,,,1.0,,,,3.5,,,,,,,
113780,,,,,,,,,3.0,,,,,,,,,,,
113829,,,,3.0,,,,,,,,,4.0,,,,,,,3.5
113862,,,,,,,,,,,,,4.0,,,,3.5,,,4.0
113938,,,,3.5,,,,,,,,,,,,,,,,
114028,4.0,,,,,,,5.0,,,,,,,,,,,,4.0
114044,,,,,,,,,2.5,,,,,,,,,,,
114060,3.0,,,4.0,,,,,3.5,,,,,,,,,,,
114074,3.0,,,3.5,,,,,,,,,2.0,,,,,,,3.5
114082,,,,4.0,,,,,,,,,,,,,,,,
114122,,,,3.5,,,,,,,,,,,,,,,,
114180,1.0,,,3.0,,,3.5,5.0,1.0,,,,,,,,,,3.5,
114265,,,,,,3.5,,,,,,,,,,,,,,
114342,,,,4.0,,,,,,,,,4.0,,,,,,,
114464,,,,5.0,,,,,,,,,,,,,,,,
114552,,,,,,,,,,,,,,,,4.5,,,,
114601,2.0,,,3.5,,,,,,,,,,,,,,,,
114635,,,,,,,,,4.0,,,,4.0,,,,,,,
114662,3.75,,,3.0,1.0,,,,0.5,,,,,,,,,3.5,,
114670,,,,3.0,,,,,,,,,3.5,,,,,,,
114707,,,,,,,,,,,,,3.5,,,,,,,
114762,1.5,,,,,,,,,,,,,,,,,,,
114766,,,,,,,,,2.0,,,,,,,,,,,
114795,3.5,,,,,,,,,,,,,,,,,,,
114818,2.5,,,,,,,,,,,,,,,,,,,
114925,2.0,,,,,,,,,,,,,,,,,,,
114935,4.0,,,3.75,,,,,,,,,,4.0,,,,,1.5,
115122,,,,5.0,,,,,,,,,4.0,,,4.5,4.0,,,
115147,,,,,,,,,,,,,4.0,,,,,,,
115149,2.75,,,3.0,,,,,4.0,,,,3.5,4.0,,4.25,,3.0,,
115151,2.0,,,,,,,,,,,,,,,,,,,
115170,2.75,,,,,,,,,,,,,,,,,,,4.0
115174,,,,,,,,,,,,,,,,,,,,3.5
115210,3.0,,,,,,,4.0,,,,,,5.0,,3.0,4.0,,,4.0
115216,3.0,,,4.0,,,,,,,,,,,,,,,,
115231,4.0,,,3.5,,,,,,,,,,,,,,,,
115502,,,,,,,,,3.5,,,,,,,,,,,
115534,,,,2.0,,,,,,,,,,,,,,,,
115569,4.0,,4.5,4.5,,3.0,,,3.67,,,,4.0,4.0,,4.5,4.0,3.5,,
